Cod_UF;UF;Ano;Tipo_Floresta;Tipo_Produto;Produto_Florestal_Codigo;Grupo;Uso;Parte_Planta;Especie;Quantidade;Unidade_Medida_PEVS;Valor_Producao_Nominal_Mil_R$;Fator_Correcao_IPCA;Valor_Corrigido_IPCA_Mil_R$;Preco_Medio_Nominal;Preco_Medio_Corrigido_IPCA
50;Mato Grosso do Sul;2012;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;3975;Toneladas;190,00;1.98;377.36;47,80;94.93
22;Piauí;2014;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;122304;Metros cúbicos;6.589,00;1.76;11600.79;53,87;94.84
50;Mato Grosso do Sul;2013;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;2400;Toneladas;121,00;1.87;227.06;50,42;94.61
17;Tocantins;2023;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;142856;Metros cúbicos;12.860,00;1.05;13510.71;90,02;94.57
35;São Paulo;2010;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;13370;Toneladas;563,00;2.24;1261.32;42,11;94.34
50;Mato Grosso do Sul;2015;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;758500;Metros cúbicos;44.670,00;1.6;71543.85;58,89;94.32
41;Paraná;2010;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;42540;Toneladas;1.790,00;2.24;4010.27;42,08;94.27
31;Minas Gerais;2009;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;37160;Toneladas;1.486,00;2.35;3502.15;39,99;94.24
31;Minas Gerais;2013;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;30030;Toneladas;1.502,00;1.87;2818.66;50,02;93.86
35;São Paulo;2013;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;23991;Toneladas;1.198,00;1.87;2248.17;49,94;93.71
29;Bahia;2018;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;13763068;Metros cúbicos;929.187,00;1.38;1284738.59;67,51;93.34
52;Goiás;2023;Floresta Plantada;PFM;1.2.2 - Lenha de pinus;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Pinus;9247;Metros cúbicos;821,00;1.05;862.54;88,79;93.28
27;Alagoas;2013;Floresta Plantada;PFM;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Eucalipto;1391;Metros cúbicos;69,00;1.87;129.48;49,60;93.08
32;Espírito Santo;2022;Floresta Plantada;PFM;1.3.2.2 - Madeira em tora de pinus para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Pinus;13114;Metros cúbicos;1.105,00;1.1;1216.85;84,26;92.78
31;Minas Gerais;2010;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;39521;Toneladas;1.634,00;2.24;3660.77;41,35;92.63
41;Paraná;2013;Floresta Plantada;PFM;1.2.2 - Lenha de pinus;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Pinus;1081838;Metros cúbicos;53.247,00;1.87;99923.72;49,22;92.36
42;Santa Catarina;2017;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;320463;Metros cúbicos;20.463,00;1.44;29582.44;63,85;92.31
35;São Paulo;2015;Floresta Plantada;PFM;1.3.2.2 - Madeira em tora de pinus para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Pinus;780406;Metros cúbicos;44.947,00;1.6;71987.5;57,59;92.24
31;Minas Gerais;2011;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;39947;Toneladas;1.758,00;2.09;3681.94;44,01;92.16
41;Paraná;2015;Floresta Plantada;PFM;1.3.1.2 - Madeira em tora de pinus para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Pinus;7989858;Metros cúbicos;458.940,00;1.6;735042.21;57,44;92.0
32;Espírito Santo;2019;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;1349573;Metros cúbicos;91.826,00;1.34;123824.06;68,04;91.74
50;Mato Grosso do Sul;2018;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;866652;Metros cúbicos;57.417,00;1.38;79387.5;66,25;91.6
29;Bahia;2023;Floresta Plantada;PFM;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Eucalipto;64439;Metros cúbicos;5.616,00;1.05;5900.16;87,15;91.55
29;Bahia;2015;Floresta Plantada;PFM;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Eucalipto;240632;Metros cúbicos;13.713,00;1.6;21962.85;56,99;91.27
15;Pará;2022;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;2864939;Metros cúbicos;236.051,00;1.1;259946.52;82,39;90.72
41;Paraná;2011;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;2734;Toneladas;118,00;2.09;247.14;43,16;90.39
15;Pará;2023;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;2650860;Metros cúbicos;225.389,00;1.05;236793.68;85,02;89.32
32;Espírito Santo;2022;Floresta Plantada;PFM;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Eucalipto;1630208;Metros cúbicos;132.046,00;1.1;145413.06;81,00;89.19
53;Distrito Federal;2023;Floresta Plantada;PFM;1.2.2 - Lenha de pinus;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Pinus;1685;Metros cúbicos;143,00;1.05;150.23;84,87;89.16
50;Mato Grosso do Sul;2016;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;2000;Toneladas;120,00;1.48;178.16;60,00;89.08
32;Espírito Santo;2020;Floresta Plantada;PFM;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Eucalipto;1200331;Metros cúbicos;82.336,00;1.29;106840.74;68,59;89.0
23;Ceará;2015;Floresta Plantada;PFM;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Eucalipto;18;Metros cúbicos;1,00;1.6;1.59;55,56;88.97
28;Sergipe;2021;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;120243;Metros cúbicos;9.085,00;1.17;10652.02;75,56;88.58
41;Paraná;2018;Floresta Plantada;PFM;1.3.1.2 - Madeira em tora de pinus para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Pinus;8430773;Metros cúbicos;540.036,00;1.38;746679.72;64,06;88.56
53;Distrito Federal;2018;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;250;Metros cúbicos;16,00;1.38;22.12;64,00;88.49
35;São Paulo;2014;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;6152;Toneladas;309,00;1.76;544.03;50,23;88.42
41;Paraná;2017;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;6653336;Metros cúbicos;406.797,00;1.44;588088.41;61,14;88.38
43;Rio Grande do Sul;2022;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;7789774;Metros cúbicos;624.747,00;1.1;687990.35;80,20;88.32
31;Minas Gerais;2017;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;64420;Toneladas;3.925,00;1.44;5674.19;60,93;88.08
50;Mato Grosso do Sul;2013;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;423400;Metros cúbicos;19.824,00;1.87;37201.86;46,82;87.86
42;Santa Catarina;2014;Floresta Plantada;PFM;1.2.2 - Lenha de pinus;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Pinus;1651963;Metros cúbicos;82.423,00;1.76;145116.44;49,89;87.84
53;Distrito Federal;2019;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;215;Metros cúbicos;14,00;1.34;18.87;65,12;87.8
43;Rio Grande do Sul;2023;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;8852000;Metros cúbicos;736.649,00;1.05;773923.43;83,22;87.43
31;Minas Gerais;2016;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;7775170;Metros cúbicos;456.727,00;1.48;678106.01;58,74;87.21
43;Rio Grande do Sul;2020;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;7608889;Metros cúbicos;510.341,00;1.29;662228.1;67,07;87.03
53;Distrito Federal;2017;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;283;Metros cúbicos;17,00;1.44;24.57;60,07;86.84
51;Mato Grosso;2018;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;1040431;Metros cúbicos;65.117,00;1.38;90033.88;62,59;86.53
21;Maranhão;2020;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;2218712;Metros cúbicos;147.264,00;1.29;191092.54;66,37;86.12
32;Espírito Santo;2020;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;3000826;Metros cúbicos;198.760,00;1.29;257914.72;66,24;85.94
17;Tocantins;2021;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;173380;Metros cúbicos;12.654,00;1.17;14836.61;72,98;85.57
32;Espírito Santo;2022;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;4693444;Metros cúbicos;362.256,00;1.1;398927.3;77,18;84.99
31;Minas Gerais;2014;Floresta Plantada;PFM;1.3.1.2 - Madeira em tora de pinus para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Pinus;150644;Metros cúbicos;7.267,00;1.76;12794.5;48,24;84.93
35;São Paulo;2023;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;4524232;Metros cúbicos;364.516,00;1.05;382960.5;80,57;84.64
35;São Paulo;2022;Floresta Plantada;PFM;1.3.1.2 - Madeira em tora de pinus para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Pinus;920400;Metros cúbicos;70.535,00;1.1;77675.28;76,64;84.39
51;Mato Grosso;2019;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;1047324;Metros cúbicos;65.474,00;1.34;88289.33;62,52;84.3
28;Sergipe;2013;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;25399;Metros cúbicos;1.139,00;1.87;2137.45;44,84;84.15
31;Minas Gerais;2018;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;67509;Toneladas;4.088,00;1.38;5652.27;60,55;83.72
15;Pará;2015;Floresta Plantada;PFM;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Eucalipto;399000;Metros cúbicos;20.793,00;1.6;33302.24;52,11;83.45
21;Maranhão;2022;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;55415;Metros cúbicos;4.192,00;1.1;4616.35;75,65;83.3
43;Rio Grande do Sul;2019;Floresta Plantada;PFM;1.3.2.2 - Madeira em tora de pinus para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Pinus;1885034;Metros cúbicos;116.054,00;1.34;156494.65;61,57;83.01
41;Paraná;2018;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;7032126;Metros cúbicos;422.147,00;1.38;583680.72;60,03;82.99
50;Mato Grosso do Sul;2019;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;1063672;Metros cúbicos;65.464,00;1.34;88275.85;61,55;82.98
35;São Paulo;2014;Floresta Plantada;PFM;1.2.2 - Lenha de pinus;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Pinus;333303;Metros cúbicos;15.693,00;1.76;27629.57;47,08;82.89
26;Pernambuco;2018;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;14035;Metros cúbicos;841,00;1.38;1162.8;59,92;82.85
22;Piauí;2016;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;96973;Metros cúbicos;5.409,00;1.48;8030.78;55,78;82.81
31;Minas Gerais;2019;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;63450;Toneladas;3.892,00;1.34;5248.21;61,34;82.71
35;São Paulo;2014;Floresta Plantada;PFM;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Eucalipto;9020721;Metros cúbicos;422.041,00;1.76;743058.26;46,79;82.37
35;São Paulo;2013;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;6524082;Metros cúbicos;285.644,00;1.87;536041.66;43,78;82.16
15;Pará;2022;Floresta Plantada;PFM;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Eucalipto;472960;Metros cúbicos;35.260,00;1.1;38829.37;74,55;82.09
35;São Paulo;2018;Floresta Plantada;PFM;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Eucalipto;6067983;Metros cúbicos;360.162,00;1.38;497977.28;59,35;82.06
35;São Paulo;2023;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;10837;Toneladas;846,00;1.05;888.8;78,07;82.02
35;São Paulo;2022;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;24651738;Metros cúbicos;1.833.010,00;1.1;2018566.25;74,36;81.88
31;Minas Gerais;2020;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;71000;Toneladas;4.480,00;1.29;5813.33;63,10;81.87
43;Rio Grande do Sul;2021;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;7848037;Metros cúbicos;546.817,00;1.17;641134.21;69,68;81.69
35;São Paulo;2022;Floresta Plantada;PFM;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Eucalipto;6187717;Metros cúbicos;458.638,00;1.1;505066.08;74,12;81.62
43;Rio Grande do Sul;2017;Floresta Plantada;PFM;1.3.2.2 - Madeira em tora de pinus para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Pinus;2394951;Metros cúbicos;135.116,00;1.44;195331.21;56,42;81.55
43;Rio Grande do Sul;2020;Floresta Plantada;PFM;1.3.2.2 - Madeira em tora de pinus para outras finalidades;1.3.2 - Madeira em tora para outras finalidades;Madeira para indústria;Tronco e/ou galhos;Pinus;2170808;Metros cúbicos;136.390,00;1.29;176982.23;62,83;81.52
35;São Paulo;1999;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;9243;Toneladas;167,00;4.51;753.37;18,07;81.5
50;Mato Grosso do Sul;2014;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;544000;Metros cúbicos;25.134,00;1.76;44251.69;46,20;81.34
35;São Paulo;2015;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;8284;Toneladas;420,00;1.6;672.67;50,70;81.2
28;Sergipe;2014;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;42573;Metros cúbicos;1.963,00;1.76;3456.11;46,11;81.17
42;Santa Catarina;2015;Floresta Plantada;PFM;1.3.1.2 - Madeira em tora de pinus para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Pinus;4384093;Metros cúbicos;221.945,00;1.6;355468.99;50,63;81.08
31;Minas Gerais;2019;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;6197618;Metros cúbicos;372.512,00;1.34;502319.06;60,11;81.05
52;Goiás;2023;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;268500;Metros cúbicos;20.705,00;1.05;21752.67;77,11;81.01
31;Minas Gerais;2023;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;10230113;Metros cúbicos;788.227,00;1.05;828111.28;77,05;80.94
26;Pernambuco;2019;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;15035;Metros cúbicos;901,00;1.34;1214.96;59,93;80.81
50;Mato Grosso do Sul;2001;Floresta Plantada;PFNM;2.2 - Eucalipto (folha);2 - Outros produtos; Não especificado;Folha;Eucalipto;293;Toneladas;6,00;3.94;23.68;20,48;80.81
50;Mato Grosso do Sul;2020;Floresta Plantada;PFM;1.2.1 - Lenha de eucalipto;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Eucalipto;1150322;Metros cúbicos;71.610,00;1.29;92922.48;62,25;80.78
41;Paraná;2014;Floresta Plantada;PFM;1.2.2 - Lenha de pinus;1.2 - Lenha;Madeira para combustível;Tronco e/ou galhos;Pinus;1328015;Metros cúbicos;60.889,00;1.76;107203.03;45,85;80.72
42;Santa Catarina;2016;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;752372;Metros cúbicos;40.865,00;1.48;60672.57;54,31;80.64
41;Paraná;2016;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;5635814;Metros cúbicos;306.098,00;1.48;454466.0;54,31;80.64
31;Minas Gerais;2022;Floresta Plantada;PFM;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose;1.3.1 - Madeira em tora para papel e celulose;Madeira para indústria;Tronco e/ou galhos;Eucalipto;7930277;Metros cúbicos;578.242,00;1.1;636777.64;72,92;80.29
